cleaned_text,label
"tapi bener emang paling gacor striker naturalisasi ya beliau, umur sudah masuk masa pensiun aja masih oke kok maen di timnas maupun liga indonesia. dan beneran cinta indonesia",2
"tapi fakta, asal bisa lari kenceng, main ngotot, bisa gocek dikit auto dianggep jago wkwkwk makanya pemain lokal kalah saing kalo sama pemain luar, di timnas juga kegusur ama pemain keturunan/naturalisasi wkwkwkw",0
"jadi menurut saya inti kesimpulan nya, bukan memperbanyak terus naturalisasi pemain luar negeri, tetapi merekrut pelatih top dunia utk mendampingi melatih mereka sejak usia u16, u19, u23 utk timnas indonesia, niscaya akan banyak trophy diangkat..",2
"kalau proses 4 pemain naturalisasi sukses, bukan tdk mungkin pemain2 keturunan indonesia yg main di top tier liga eropa akan tertarik juga untuk memperkuat timnas indonesia, nama2 sprti ragnar oeratmangoen emil mulyadi.",2
omw ngemute fans2 timnas yg ngotak2in naturalisasi dan lokal. u guys can piss tf off...,0
"yang keren, pak punya strategi yg bagus krn dngn adanya pembinaan atlit dari daerah2 utk timnas dpt mengurangi ketergantungan pada naturalisasi. era baru pssi bersihberprestasi",2
timnas.. penyerang muda nasional itu langka.. masa mau ngandelin pemain naturalisasi terus... itupun lewat masa keemasan,0
"nanya deh bang,leon ini pemain naturalisasi yaa? kok baru joint thn 2019 with timnas volley polska?",0
cocok. makin banyak pemain naturalisasi di timnas pssi. cabor lain? yntkts.,1
"kedalaman skuad timnas indonesia sekarang lebih baik daripada 2017, dengan tambahan pemain naturalisasi seperti emil audero, dean james, dan joey pelupessy, plus talenta muda seperti ragnar oratmangoen dan marselino ferdinan. ini beri opsi lebih banyak di berbagai posisi. soal milla, performanya dulu campur aduk (1,33 poin/laga), tapi dengan skuad lebih kuat, dia bisa lebih baik jika diberi waktu. tapi sulit prediksi pasti, tergantung adaptasi. kamu pikir gimana?",2
yang harus di pecat sebenernya ya ini! selain naturalisasi gak ada upaya lain yang dilakuin dia buat ngebagusin sepak bola indonesia! pecat bapak naturalisasi indonesia erick tohir,0
"iya gakpapa wkwk justru semakin banyak supporter semakin bagus dong, btw pemain naturalisasi itu warga negara asing yg merubah statusnya jadi wni biar bisa main di timnas",2
"4 asing, 2 naturalisasi, lokalnya hampir semua pemain berlabel timnas semua. tapi kgak ada variasi strategi. pak dirman kandangin aja dah dihotel, suruh fp susun strategi, sapa tau hoki dia. persijaday",1
"bapak teralau pokus sama naturalisasi di timnas indonesia ... sampai sampai di pertamina pertalite dinaturalisasi jadi pertamax bapak kaga tahu.... kaga tahu apa emang kaga tahu pak... sok iye sih rangkap rangkap jabatan, kaya kerja udah bener ajah... indonesiagelap",0
dia itu jatohnya naturalisasi apa ketururnan sih bang? soalnya kan kaya jepang tuh kalo gasalah timnas futsalnya ada kiper asing asal eropa atau amerika latin kalo gasalah deh,0
"ini pemain kayaknya sudah niat banget main buat timnas indonesia, dan dia juga main di kompetisi top eropa, lalu apa yang jadi kendala pssi sehingga tidak 'gercep' buat bantu naturalisasi sandy walsh ya?",1
"200juta penduduk indonesia, buat cari pemain timnas harus sampai naturalisasi. para pejabat di pssi mereka bisa berpikir maju ga sih. oiyaya ngurus/mengawasi liga indonesia aja ga bisa, pantes nyari pemain timnas lewat jalur naturalisasi terus.",0
udeh timnas naturalisasi aje semuanya.,0
"gw salut banget sm blio, bcs of karna sbnrny kalo ga naturalisasi pun sgt bisa kepanggil di timnas walanda",2
"ga ada naturalisasi yang sia-sia, karena kalau ga bisa membela timnas ya maju aja jadi kepala daerah misalnya daftar jadi bupati di ntt sana..",0
"tentu aja cukup. dia yang milih buat belajar di argentina dan akhirnya milih buat naturalisasi dan gabung team sana, trus akhirnya bisa masuk timnas... usaha dia selama ini ga sia2 dan dia deserve banget dengan takdirnya yang dipilih dia ini",2
"nih colokin ke bacot buzzer² pks yang memfitnah bang doel menolak naturalisasi dan dianggap tidak mendukung timnas. mereka malu jika secara langsung mengkampanyekan ridwan kamil dan kader pks, karena dulunya mereka menghujat ridwan kamil sebagai gubernur gagal dan menganggap pks sebagai ikhwanul muslimin pengusung khilafah. makanya mereka bisanya cuma menjelek²an dan memfitnah duet mas pram - bang doel. jakartamenyala prakaruntukjakarta",0
org yg dulu naturalisasi karna mau masuk timnas trus akhirnya ngga ngapa2in jadi pada nyesel ga ya?,0
kaya gini masih ada yang bilang timnas naturalisasi ampun-ampunan emang lokal pret itu,0
"bagus banget… kita harus dorong semoga menteri jg boleh wna, wapres boleh wna, presiden jg boleh dong.. masa timnas aja naturalisasi semua tapi yg dituduh antek asing cuma pendemo",0
"stop polemik naturalisasi, lihatlah dari timnas prancis!",1
"ngga ada naturalisasi diplomat apa ya? seperti gagal jadi diplomat indonesia, lulusan hi ini memutuskan mendaftar sbg diplomat di negara x di eropa kaya pemain bola kalo ngga masuk timnas asalnya maka milih timnas lain, yg penting main bola internasional",0
"pak , timnas sudah berkembang pesat di bawah asuhan sty. terimakasih untuk naturalisasi dan membawa diaspora main untuk timnas. permintaan selanjutnya: 1. kasih sty kontrak baru 2. tolong perbaiki liga dalam negeri. semua akan sia sia kalau liga masih bobrok",0
kalau nyari menejer baru sih ole gunnar solskjaer yg cocok sih sama permainan timnas indonesia. ada chance gede jg buat naturalisasi haaland karna faktor sekampung. plus chance indonesia jd runner up premier league juga gede.,2
"saatnya timnas sepak bola indonesia le stelan awal, pelatih lokal dengan pemain non naturalisasi. karena setlah dilatih beberapa pelatih asing dan selalu menaturalisasi pemain hampir tiap tahun tp hasilnya tetap aja zonk",0
"piala asia dong, timnas di situ harusnya udah mencapai top perform, chemistry para pemain udah solid. beberapa pemain yg saat ini masih muda memasuki usia emasnya. piala asia nanti bisa aja jadi penghakiman buat lanjut atau gaknya program naturalisasi diaspora.",2
timnas bisa naturalisasi murdyk,1
let’s move on. (1) paspor indonesia buat jordi amat will not make your life miserable - unless you have no life. (2) paspor indonesia buat jordi amat mungkin lebih berguna buat timnas dibandingkan dengan naturalisasi pemain asing untuk klub indonesia,1
"kayaknya bisa sih bang, tapi harus di naturalisasi dulu jadi wni, kaya pemain bola dari ln, di naturalisasi jadi wni dulu baru bisa join timnas...",1
"ya dia ngerti lah, naturalisasi di indo awalnya karena indo jadi tuan rumah pilduni u 20. sekarang batal, lah buat apa main di indo senior. benefitnya ga ada. ya walaupun belum tentu realistis masuk timnas inggris senior, tp peluangnya tetep ada. lagi juga masi muda ckckckck",2
bener. ini bahasan ga penting. timnas lagi bagus-bagusnya. pemain naturalisasi atau keturunan juga ada di berbagai negara lain. ini sih mau nyari rame aja. haduh.,0
statistik. kalo begini butuh 6 pemain naturalisasi lagi buat u23. hehe tetap semangat masih ada perebutan juara 3 buat lolos olimpiade paris 2024. ayo timnas indonesia!,2
"waktu nyamperin mau ajak dan ngundang jadi narsum diskusi, bilangnya tema timnas u-17, naturalisasi dan kinerja ketum pssi pas nemu e-flyernya eh temanya et layak jadi wapres serem amat sepakbola konohaharigini yagwcanceldong",0
buat apa? nanti ujungnya yg main di timnas juga naturalisasi,0
"saya pikir naturalisasi atlet seperti mauro zijlstra dan miliano jonathans bisa memperkuat timnas indonesia, membawa skill baru untuk kompetisi internasional. tapi, sebaiknya diimbangi dengan pengembangan talenta lokal agar berkelanjutan. pendapatmu gimana?",0
"kontribusi pemain naturalisasi bagi timnas masih minim. dengan kondisi kompetisi lokal yang belum mature, berusaha keras agar pemain indonesia maupun keturunan yang berkompetisi di ln bisa dipanggil dan bergabung timnas adalah salah satu strategi terbaik.",2
"menurut kalian seberapa besar kebutuhan timnas indonesia akan striker naturalisasi? dalam wawancara terbarunya, erick tohir katakan akan mendukung coach shin tae-yong yang akan bergriliya untuk mencari striker dispora di luar negeri.",1
andai semua pemain bola di dunia bisa di naturalisasi. sebut 3 nama pemain yang kamu pengen buat berkostum timnas indonesia! sejamsebelumbuka,1
bapak kementerian mempora ri terhormat mauya ronaldo kwateh dan hugo samir dan altah ballah mauya mereka di naturalisasi dan jadi wni dan di panggil ke timnas u-19 dan mauya mereka di panggil ke timnas u-19 dan mereka trio timnas u-19 nantik di piala asia u-19 bapak kementerian,1
realistis aja timnas indonesia ga cocok masuk piala dunia walopun naturalisasi ya ttp gabakal kuat saing sama timnas lain yg pakenya pemain kualitas liga utama,0
terus indonesia harus ngestuck aja di asean? rebutin piala aff? gimana mau berkembang sepak bola indonesia kalo naturalisasi aja masih di debatin. heran deh ada aja ujiannya timnas mau masuk pildun. stop diskriminasi!!!,0
"pildun u17 di ri bukan level asean. timnas dari negara2 di 5 benua yg lolos ke pildun u17 di ri adl tim2 kuat, bkualitas. perlu memperkuat tim pelatih. berpengalaman, memahami level dunia. timnas u17 indonesia perlu diperkuat, ber-sama2 para pemain naturalisasi yg berkualitas.",2
"liat konten2 timnas, karena mungkin lagi rame jadi muncul terus (gue ga ngikutin timnas) trus bingung kenapa timnas kok banyak yg kayak bukan org indo. pas search, oh naturalisasi dan emang mereka ada keturunan indonya wkwk maaf kudet but congrats buat timnas indonesia keren",2
"ini juga yang saya bingung,banyak yg pakai kata naturalisasi padahal itu kan orang indonesia yang dulunya dimigrasi ke belanda/negara lain,trus punya keturunan dinegara itu,pengen balik bela indonesia,kaya orang jawa transmigrasi ke sumatera, banyak jg yang merasa masih org jawa",0
"kasihan sandy walsh sama shayne pattynama yg kena imbas nya, padahal mereka itu tulus loh di naturalisasi dukung timnas indonesia",0
gua sih tetep nyalahin federasi yang membiarkan klub bosok bisa ikut kompetisi. lu pikir pemain-pemain naturalisasi timnas indonesia dari belanda itu bagus bukan karena ketegasan knvb terhadap syarat-syarat klub ikut kompetisi?,0
"halo , urusen ligamu ojo timnas ro naturalisasi wae. liga muarane ki timnas, nek ligamu ora mbok urus yo jancok koen",0
sejak awal program naturalisasi diaspora dsb. atau istilah apapun: itu gak bagus selama pembinaan sepak bola nasional tdk bagus. jatuhnya hanya menjatuhkan mental pemain lokal (pemain timnas dan liga).,0
"orang ini berbicara tentang counter attack yang justru tim yang dia asuh kalah lewat gol counter attack sore tadi. juga bicara tentang local pride saat shin tae yong bisa membawa timnas indonesia ke level yang baru dengan pemain naturalisasi. have some shame, coach",2
semua orang harus tauuuu jake keren bangetttt yuk bisa yuk naturalisasi timnas halo pssi wkwkwkwkwk,2
"dalam konteks mas arthur, kalau ada penilaian positif itu sarkas. kalau negatif, ya jujur. sumber kita ya data statistik dan performa dia selama bermain. karena kita mikirnya, timnas adalah kumpulan pemain terbaik dr sabang sampai merauke (atau naturalisasi). gt aja kok.",2
"timnas indonesia senior mayoritas diisi pemain keturunan atau naturalisasi. namun, pemain yang lahir dan besar di indonesia—banyaknya muda—tetap jadi mayoritas di kelompok usia. mereka juga pemain muda yang udah reguler di klub masing-masing. liganya jalan, jadi bisa bersaing.",2
"et ketua bagus? emang taek isi otak lu, taek taek di mana bagusnya et kocak? mana roadmap sepakbola indo? mana piala indonesia, mana liga wanita, lu di nina bobokin sama timnas senior doang kocak, itu juga di bantu pemain naturalisasi, isi otak lu emang taek semua",0
"minta 11 naturalisasi. sampai d sini makin paham, shin tae yong emang ga ambil pusing soal timnas yg disupport pemain lokal. dia mau jalan pintas buat nyelamatin karirnya. tanpa satupun piala selama handle timnas indonesia, karir kepelatihannya setelah ini gal bakal marketable.",2
"hmm, tapi ini emang salah satu skuad terbaik yg pernah dimiliki timnas indonesia sih. meskipun full pemain lokal (tanpa keturunan / naturalisasi), tapi kualitas di semua sektornya merata dari mulai kiper, bek, gelandang, sampe strikernya bagus semua kangen timnas era ini",2
"menurutmu, proses naturalisasi kaya gini jaminan prestasi buat timnas gak sih? | narasi daily",1
"mau ga percaya mafia yang pengen pemain lokal masuk timnas biar harga melambung, yang dimana mafia ini pada ga suka sty pake pemain naturalisasi, tapi ya begini, gila lah dibilang bukan prestasi",0
"pemain naturalisasi dapet endorse bintang iklan langsung jadi superstar disini ,di eropa cuma pemain medioker , naturalisasi boleh tapi jngn se brutal itu njir,club di bursa transfer aj kalah sama timnas indonesia soal datengin pemain negara lain",0
terlalu nyaman...main iklan dan fasilitas pssi. kedepan pelatih timnas pengganti perlu ada catatan klausul dilarang main iklan dan fokus melatih membentuk pemain2 timnas bertaraf internasional bukan fasilitas naturalisasi yg boleh dibilang pelatih tinggal menerima matangnya saja,0
"solusi, a.l: 1.timnas u20 perlu terus ditempa untuk bs lebih baik dan meyakinkan 2.segera timnas u20 dg formasi kekuatan penuh, bersama bbrp pemain naturalisasi 3.mudah2an ada lg ptandingan psahabatan timnas u20 vs tim dari eropa,afrika,asia yg akan btanding di pildun,afc u20.",2
"menaruralisasi pemain kan 7annya untuk menambah kekuatan timnas garuda tentunya sdh melalui seleksi yg ketat dan butuh biaya besar,klo pada akhirnya dicoret maksudnya apa hanya buang2 uang dan kasian pemain naturalisasi yg dicoret",0
"meskipun punya bukti keberhasilan, program naturalisasi ini sendiri masih menimbulkan berbagai perdebatan, baik di antara permerhati sepak bola nasional, mantan penggawa timnas, serta para fans. — refi gilang maulana",1
"tapi ngasih antibodi ini sama aja kayak jaman2 timnas diisi sama pemain naturalisasi, gak sustainable.antibodi ada purna tugasnya. kalo mereka pensiun, dan tubuh gak bisa produksi antibodi sendiri, gimana kita bisa menjaga pertahanan kita? masak tiap hari harus transfusi plasma?",0
"salah satu terobosan kece yg dilakukan pak erick thohir dalam benahi total pssi, adalah memperkuat timnas lewat pengembangan talenta muda dan terobosan naturalisasi pemain keturunan dengan grade a bersama shin tae yong apresiasiet",2
"sekarang insan sepak bola indonesia lebih objektif. naturalisasi yg jele pun ada pas eranya van beukering itupun akibat pssi nya carut marut. lokal pride yg bagus juga ada. intinya g boleh ada sekat antara lokal pride, diaspora/keturunan dan naturalisasi. sama2 timnas indonesia",2
wah kaget kirain proyek naturalisasi ini buat kepentingan timnas ternyata buat klub. sesuatu yg belum pernah terjadi di sepakbola indonesia ini.,0
"lucunya saudi ngegelontorin duit gede buat gedein liga domestiknya beberapa tahun terakhir, klubnya beberapa kali masuk final afc champions league, kedatangan pemain tier a, timnas dilatih pelatih kelas dunia... eh kalah 2-0 sama indonesia yg katanya pake naturalisasi dadakan",0
"tapi menurut penilaian pribadi, timnas bisa ke round berapa ini, bukan karena pembinaan tapi karena naturalisasi dan tangan dingin sty. jadi bukan prestasi yg perlu gue ucapkan selamat.",0
"timnas tidak akan menang bahkan level aff walaupun pelatihnya pep guardiola dan naturalisasi messi ronaldo selama pssi masih diisi orang yang berinvestasi untuk revenue politik. berat sekali beban sty, selain mengurus timnas mengurus drama dan menghadapi pengurus pssi.",0
"prancis jg ada pemain yg numpang lahir atau numpang besar di prancis tp bisa masuk timnas, alias malah gak ada darah keturunannya. jd ya wajar2 aja sih naturalisasi itu..",0
